event_id,session_id,user_id,event_type,event_timestamp,event_step,product_id,product_name,category,subcategory,brand,region,device_type,traffic_source,page_type,search_keyword,event_date
EVT0029452,S006881,U00170,checkout_start,2026-04-30 08:06:09,6,P015,Nike Dumbbells,Sports,Equipment,Nike,Ahmedabad,desktop,direct,checkout,,2026-04-30
EVT0029453,S006881,U00170,purchase,2026-04-30 08:06:35,7,P015,Nike Dumbbells,Sports,Equipment,Nike,Ahmedabad,desktop,direct,confirmation,,2026-04-30
EVT0029427,S006877,U00141,visit,2026-04-30 08:45:44,1,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Mumbai,mobile,social,landing_page,,2026-04-30
EVT0029428,S006877,U00141,view,2026-04-30 08:46:31,2,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Mumbai,mobile,social,product_page,,2026-04-30
EVT0029429,S006877,U00141,view,2026-04-30 08:47:00,3,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,Mumbai,mobile,social,product_page,,2026-04-30
EVT0029430,S006877,U00141,add_to_cart,2026-04-30 08:49:35,4,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Mumbai,mobile,social,cart,,2026-04-30
EVT0029431,S006877,U00141,checkout_start,2026-04-30 08:49:55,5,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Mumbai,mobile,social,checkout,,2026-04-30
EVT0029432,S006877,U00141,checkout_abandon,2026-04-30 08:50:59,6,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Mumbai,mobile,social,checkout,,2026-04-30
EVT0029361,S006862,U00224,visit,2026-04-30 09:31:22,1,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Mumbai,tablet,organic_search,landing_page,,2026-04-30
EVT0029362,S006862,U00224,view,2026-04-30 09:32:07,2,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Mumbai,tablet,organic_search,product_page,,2026-04-30
EVT0029363,S006862,U00224,add_to_cart,2026-04-30 09:34:27,3,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Mumbai,tablet,organic_search,cart,,2026-04-30
EVT0029364,S006862,U00224,checkout_start,2026-04-30 09:34:57,4,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Mumbai,tablet,organic_search,checkout,,2026-04-30
EVT0029365,S006862,U00224,purchase,2026-04-30 09:36:43,5,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,Mumbai,tablet,organic_search,confirmation,,2026-04-30
EVT0029550,S006903,U00776,visit,2026-04-30 09:40:17,1,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Bengaluru,mobile,organic_search,landing_page,,2026-04-30
EVT0029551,S006903,U00776,view,2026-04-30 09:42:00,2,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Bengaluru,mobile,organic_search,product_page,,2026-04-30
EVT0029552,S006903,U00776,view,2026-04-30 09:43:18,3,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,Bengaluru,mobile,organic_search,product_page,,2026-04-30
EVT0029601,S006914,U00830,visit,2026-04-30 09:44:35,1,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Delhi,desktop,direct,landing_page,,2026-04-30
EVT0029602,S006914,U00830,search,2026-04-30 09:45:05,2,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Delhi,desktop,direct,search_results,laptop deals,2026-04-30
EVT0029603,S006914,U00830,view,2026-04-30 09:47:30,3,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Delhi,desktop,direct,product_page,,2026-04-30
EVT0029604,S006914,U00830,view,2026-04-30 09:48:26,4,P156,HP Victus 32GB RAM 1TB SSD,Electronics,Laptop,HP,Delhi,desktop,direct,product_page,,2026-04-30
EVT0029524,S006897,U00090,visit,2026-04-30 10:10:05,1,P192,Zara Black Cotton Jacket,Clothing,Jackets,Zara,Ahmedabad,desktop,paid_ads,landing_page,,2026-04-30
EVT0029525,S006897,U00090,search,2026-04-30 10:10:50,2,P192,Zara Black Cotton Jacket,Clothing,Jackets,Zara,Ahmedabad,desktop,paid_ads,search_results,graphic t-shirt,2026-04-30
EVT0029526,S006897,U00090,view,2026-04-30 10:13:39,3,P192,Zara Black Cotton Jacket,Clothing,Jackets,Zara,Ahmedabad,desktop,paid_ads,product_page,,2026-04-30
EVT0029527,S006898,U00270,visit,2026-04-30 10:44:25,1,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,Mumbai,tablet,organic_search,landing_page,,2026-04-30
EVT0029528,S006898,U00270,search,2026-04-30 10:44:52,2,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,Mumbai,tablet,organic_search,search_results,wooden chair,2026-04-30
EVT0029529,S006898,U00270,view,2026-04-30 10:45:50,3,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,Mumbai,tablet,organic_search,product_page,,2026-04-30
EVT0029530,S006898,U00270,view,2026-04-30 10:47:18,4,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Mumbai,tablet,organic_search,product_page,,2026-04-30
EVT0029531,S006898,U00270,add_to_cart,2026-04-30 10:47:50,5,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,Mumbai,tablet,organic_search,cart,,2026-04-30
EVT0029532,S006898,U00270,checkout_start,2026-04-30 10:48:48,6,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,Mumbai,tablet,organic_search,checkout,,2026-04-30
EVT0029533,S006898,U00270,checkout_abandon,2026-04-30 10:49:25,7,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,Mumbai,tablet,organic_search,checkout,,2026-04-30
EVT0029511,S006894,U00670,visit,2026-04-30 11:18:38,1,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Mumbai,mobile,organic_search,landing_page,,2026-04-30
EVT0029512,S006894,U00670,search,2026-04-30 11:19:12,2,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Mumbai,mobile,organic_search,search_results,moisturizer,2026-04-30
EVT0029513,S006894,U00670,view,2026-04-30 11:20:01,3,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Mumbai,mobile,organic_search,product_page,,2026-04-30
EVT0029514,S006894,U00670,view,2026-04-30 11:22:25,4,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Mumbai,mobile,organic_search,product_page,,2026-04-30
EVT0029515,S006894,U00670,add_to_cart,2026-04-30 11:24:34,5,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Mumbai,mobile,organic_search,cart,,2026-04-30
EVT0029516,S006894,U00670,checkout_start,2026-04-30 11:26:33,6,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Mumbai,mobile,organic_search,checkout,,2026-04-30
EVT0029517,S006894,U00670,checkout_abandon,2026-04-30 11:28:28,7,P056,Lakme Shampoo,Beauty,Haircare,Lakme,Mumbai,mobile,organic_search,checkout,,2026-04-30
EVT0029382,S006866,U00297,visit,2026-04-30 11:40:19,1,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Pune,mobile,paid_ads,landing_page,,2026-04-30
EVT0029383,S006866,U00297,view,2026-04-30 11:42:38,2,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Pune,mobile,paid_ads,product_page,,2026-04-30
EVT0029384,S006866,U00297,add_to_cart,2026-04-30 11:43:41,3,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Pune,mobile,paid_ads,cart,,2026-04-30
EVT0029485,S006889,U00403,visit,2026-04-30 11:44:57,1,P043,JBL Bluetooth Headphones,Electronics,Headphones,JBL,Ahmedabad,mobile,direct,landing_page,,2026-04-30
EVT0029385,S006866,U00297,checkout_start,2026-04-30 11:45:08,4,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Pune,mobile,paid_ads,checkout,,2026-04-30
EVT0029486,S006889,U00403,view,2026-04-30 11:45:27,2,P043,JBL Bluetooth Headphones,Electronics,Headphones,JBL,Ahmedabad,mobile,direct,product_page,,2026-04-30
EVT0029386,S006866,U00297,checkout_abandon,2026-04-30 11:46:04,5,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Pune,mobile,paid_ads,checkout,,2026-04-30
EVT0029479,S006887,U00169,visit,2026-04-30 11:51:36,1,P116,UrbanCo Plastic Chair Medium,Home,Furniture,UrbanCo,Pune,mobile,social,landing_page,,2026-04-30
EVT0029480,S006887,U00169,search,2026-04-30 11:52:22,2,P116,UrbanCo Plastic Chair Medium,Home,Furniture,UrbanCo,Pune,mobile,social,search_results,wall decor,2026-04-30
EVT0029481,S006887,U00169,view,2026-04-30 11:53:12,3,P116,UrbanCo Plastic Chair Medium,Home,Furniture,UrbanCo,Pune,mobile,social,product_page,,2026-04-30
EVT0029441,S006880,U00056,visit,2026-04-30 12:11:55,1,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Chennai,mobile,email,landing_page,,2026-04-30
EVT0029442,S006880,U00056,search,2026-04-30 12:13:18,2,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Chennai,mobile,email,search_results,sports t-shirt,2026-04-30
EVT0029443,S006880,U00056,view,2026-04-30 12:15:11,3,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Chennai,mobile,email,product_page,,2026-04-30
EVT0029444,S006880,U00056,add_to_cart,2026-04-30 12:17:21,4,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Chennai,mobile,email,cart,,2026-04-30
EVT0029445,S006880,U00056,checkout_start,2026-04-30 12:18:58,5,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Chennai,mobile,email,checkout,,2026-04-30
EVT0029446,S006880,U00056,checkout_abandon,2026-04-30 12:20:54,6,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,Chennai,mobile,email,checkout,,2026-04-30
EVT0029582,S006909,U00094,visit,2026-04-30 12:29:39,1,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Chennai,mobile,referral,landing_page,,2026-04-30
EVT0029583,S006909,U00094,search,2026-04-30 12:30:21,2,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Chennai,mobile,referral,search_results,wireless earbuds,2026-04-30
EVT0029375,S006865,U00678,visit,2026-04-30 12:31:25,1,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Bengaluru,desktop,organic_search,landing_page,,2026-04-30
EVT0029584,S006909,U00094,view,2026-04-30 12:32:02,3,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Chennai,mobile,referral,product_page,,2026-04-30
EVT0029376,S006865,U00678,search,2026-04-30 12:32:55,2,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Bengaluru,desktop,organic_search,search_results,lipstick,2026-04-30
EVT0029585,S006909,U00094,view,2026-04-30 12:33:23,4,P112,HP Pavilion 32GB RAM 256GB SSD,Electronics,Laptop,HP,Chennai,mobile,referral,product_page,,2026-04-30
EVT0029377,S006865,U00678,view,2026-04-30 12:34:23,3,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Bengaluru,desktop,organic_search,product_page,,2026-04-30
EVT0029378,S006865,U00678,view,2026-04-30 12:36:50,4,P012,Nivea Foundation,Beauty,Makeup,Nivea,Bengaluru,desktop,organic_search,product_page,,2026-04-30
EVT0029379,S006865,U00678,add_to_cart,2026-04-30 12:38:00,5,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Bengaluru,desktop,organic_search,cart,,2026-04-30
EVT0029380,S006865,U00678,checkout_start,2026-04-30 12:39:22,6,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Bengaluru,desktop,organic_search,checkout,,2026-04-30
EVT0029487,S006890,U00517,visit,2026-04-30 12:40:06,1,P152,Adidas Sneakers Size 9,Sports,Shoes,Adidas,Ahmedabad,desktop,organic_search,landing_page,,2026-04-30
EVT0029381,S006865,U00678,purchase,2026-04-30 12:41:07,7,P017,Lakme Face Wash,Beauty,Skincare,Lakme,Bengaluru,desktop,organic_search,confirmation,,2026-04-30
EVT0029488,S006890,U00517,view,2026-04-30 12:41:24,2,P152,Adidas Sneakers Size 9,Sports,Shoes,Adidas,Ahmedabad,desktop,organic_search,product_page,,2026-04-30
EVT0029489,S006890,U00517,view,2026-04-30 12:41:51,3,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,Ahmedabad,desktop,organic_search,product_page,,2026-04-30
EVT0029490,S006890,U00517,add_to_cart,2026-04-30 12:43:14,4,P152,Adidas Sneakers Size 9,Sports,Shoes,Adidas,Ahmedabad,desktop,organic_search,cart,,2026-04-30
EVT0029491,S006890,U00517,checkout_start,2026-04-30 12:43:57,5,P152,Adidas Sneakers Size 9,Sports,Shoes,Adidas,Ahmedabad,desktop,organic_search,checkout,,2026-04-30
EVT0029492,S006890,U00517,checkout_abandon,2026-04-30 12:45:56,6,P152,Adidas Sneakers Size 9,Sports,Shoes,Adidas,Ahmedabad,desktop,organic_search,checkout,,2026-04-30
EVT0029579,S006908,U00634,visit,2026-04-30 14:14:10,1,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Mumbai,mobile,email,landing_page,,2026-04-30
EVT0029580,S006908,U00634,view,2026-04-30 14:16:18,2,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,Mumbai,mobile,email,product_page,,2026-04-30
EVT0029581,S006908,U00634,view,2026-04-30 14:16:42,3,P165,UrbanCo Metal Sofa Large,Home,Furniture,UrbanCo,Mumbai,mobile,email,product_page,,2026-04-30
EVT0029548,S006902,U00041,visit,2026-04-30 14:19:54,1,P009,Nivea Lipstick,Beauty,Makeup,Nivea,Ahmedabad,mobile,paid_ads,landing_page,,2026-04-30
EVT0029549,S006902,U00041,view,2026-04-30 14:22:34,2,P009,Nivea Lipstick,Beauty,Makeup,Nivea,Ahmedabad,mobile,paid_ads,product_page,,2026-04-30
EVT0029477,S006886,U00152,visit,2026-04-30 14:22:41,1,P091,Samsung 11 128GB Green,Electronics,Smartphone,Samsung,Ahmedabad,mobile,direct,landing_page,,2026-04-30
EVT0029478,S006886,U00152,view,2026-04-30 14:25:29,2,P091,Samsung 11 128GB Green,Electronics,Smartphone,Samsung,Ahmedabad,mobile,direct,product_page,,2026-04-30
EVT0029459,S006883,U00712,visit,2026-04-30 15:02:31,1,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Ahmedabad,tablet,paid_ads,landing_page,,2026-04-30
EVT0029460,S006883,U00712,search,2026-04-30 15:03:50,2,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Ahmedabad,tablet,paid_ads,search_results,hair oil,2026-04-30
EVT0029461,S006883,U00712,view,2026-04-30 15:05:04,3,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Ahmedabad,tablet,paid_ads,product_page,,2026-04-30
EVT0029462,S006883,U00712,add_to_cart,2026-04-30 15:05:45,4,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Ahmedabad,tablet,paid_ads,cart,,2026-04-30
EVT0029463,S006883,U00712,checkout_start,2026-04-30 15:07:29,5,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Ahmedabad,tablet,paid_ads,checkout,,2026-04-30
EVT0029464,S006883,U00712,checkout_abandon,2026-04-30 15:07:57,6,P005,Nivea Face Wash,Beauty,Skincare,Nivea,Ahmedabad,tablet,paid_ads,checkout,,2026-04-30
EVT0029422,S006875,U00347,visit,2026-04-30 15:09:35,1,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Ahmedabad,mobile,organic_search,landing_page,,2026-04-30
EVT0029423,S006875,U00347,view,2026-04-30 15:10:58,2,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,Ahmedabad,mobile,organic_search,product_page,,2026-04-30
EVT0029424,S006875,U00347,view,2026-04-30 15:11:47,3,P142,UrbanCo Plastic Sofa Medium,Home,Furniture,UrbanCo,Ahmedabad,mobile,organic_search,product_page,,2026-04-30
EVT0029387,S006867,U00350,visit,2026-04-30 15:13:20,1,P006,UrbanCo Lamp,Home,Decor,UrbanCo,Chennai,mobile,email,landing_page,,2026-04-30
EVT0029388,S006867,U00350,view,2026-04-30 15:15:10,2,P006,UrbanCo Lamp,Home,Decor,UrbanCo,Chennai,mobile,email,product_page,,2026-04-30
EVT0029389,S006867,U00350,add_to_cart,2026-04-30 15:17:41,3,P006,UrbanCo Lamp,Home,Decor,UrbanCo,Chennai,mobile,email,cart,,2026-04-30
EVT0029390,S006867,U00350,checkout_start,2026-04-30 15:19:41,4,P006,UrbanCo Lamp,Home,Decor,UrbanCo,Chennai,mobile,email,checkout,,2026-04-30
EVT0029391,S006867,U00350,checkout_abandon,2026-04-30 15:20:36,5,P006,UrbanCo Lamp,Home,Decor,UrbanCo,Chennai,mobile,email,checkout,,2026-04-30
EVT0029521,S006896,U00620,visit,2026-04-30 15:34:06,1,P114,JBL Wireless Earbuds,Electronics,Headphones,JBL,Hyderabad,mobile,direct,landing_page,,2026-04-30
EVT0029522,S006896,U00620,view,2026-04-30 15:34:44,2,P114,JBL Wireless Earbuds,Electronics,Headphones,JBL,Hyderabad,mobile,direct,product_page,,2026-04-30
EVT0029523,S006896,U00620,view,2026-04-30 15:36:52,3,P008,Sony Bluetooth Headphones,Electronics,Headphones,Sony,Hyderabad,mobile,direct,product_page,,2026-04-30
EVT0029425,S006876,U00890,visit,2026-04-30 16:02:14,1,P102,Samsung Galaxy S21 256GB Blue,Electronics,Smartphone,Samsung,Kolkata,mobile,paid_ads,landing_page,,2026-04-30
EVT0029426,S006876,U00890,view,2026-04-30 16:03:23,2,P102,Samsung Galaxy S21 256GB Blue,Electronics,Smartphone,Samsung,Kolkata,mobile,paid_ads,product_page,,2026-04-30
EVT0029586,S006910,U00446,visit,2026-04-30 16:09:47,1,P145,UrbanCo Metal Dining Table Medium,Home,Furniture,UrbanCo,Mumbai,mobile,direct,landing_page,,2026-04-30
EVT0029599,S006913,U00447,visit,2026-04-30 16:10:14,1,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Mumbai,mobile,paid_ads,landing_page,,2026-04-30
EVT0029587,S006910,U00446,view,2026-04-30 16:11:54,2,P145,UrbanCo Metal Dining Table Medium,Home,Furniture,UrbanCo,Mumbai,mobile,direct,product_page,,2026-04-30
EVT0029600,S006913,U00447,view,2026-04-30 16:12:56,2,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Mumbai,mobile,paid_ads,product_page,,2026-04-30
EVT0029588,S006910,U00446,view,2026-04-30 16:13:23,3,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,Mumbai,mobile,direct,product_page,,2026-04-30
EVT0029589,S006911,U00690,visit,2026-04-30 16:13:23,1,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Delhi,mobile,paid_ads,landing_page,,2026-04-30
EVT0029590,S006911,U00690,search,2026-04-30 16:13:52,2,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Delhi,mobile,paid_ads,search_results,graphic t-shirt,2026-04-30
EVT0029591,S006911,U00690,view,2026-04-30 16:15:05,3,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Delhi,mobile,paid_ads,product_page,,2026-04-30
EVT0029592,S006911,U00690,add_to_cart,2026-04-30 16:16:28,4,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Delhi,mobile,paid_ads,cart,,2026-04-30
EVT0029593,S006911,U00690,checkout_start,2026-04-30 16:17:15,5,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Delhi,mobile,paid_ads,checkout,,2026-04-30
EVT0029594,S006911,U00690,checkout_abandon,2026-04-30 16:18:15,6,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,Delhi,mobile,paid_ads,checkout,,2026-04-30
EVT0029366,S006863,U00068,visit,2026-04-30 16:34:47,1,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Pune,desktop,direct,landing_page,,2026-04-30
EVT0029367,S006863,U00068,search,2026-04-30 16:35:28,2,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Pune,desktop,direct,search_results,running shoes,2026-04-30
EVT0029368,S006863,U00068,view,2026-04-30 16:37:28,3,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Pune,desktop,direct,product_page,,2026-04-30
EVT0029369,S006863,U00068,add_to_cart,2026-04-30 16:39:56,4,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Pune,desktop,direct,cart,,2026-04-30
EVT0029370,S006863,U00068,checkout_start,2026-04-30 16:40:57,5,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Pune,desktop,direct,checkout,,2026-04-30
EVT0029371,S006863,U00068,checkout_abandon,2026-04-30 16:42:08,6,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Pune,desktop,direct,checkout,,2026-04-30
EVT0029394,S006869,U00482,visit,2026-04-30 16:57:57,1,P088,Zara Red Denim Jeans,Clothing,Jeans,Zara,Pune,mobile,organic_search,landing_page,,2026-04-30
EVT0029395,S006869,U00482,view,2026-04-30 16:59:35,2,P088,Zara Red Denim Jeans,Clothing,Jeans,Zara,Pune,mobile,organic_search,product_page,,2026-04-30
EVT0029396,S006869,U00482,view,2026-04-30 17:01:34,3,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Pune,mobile,organic_search,product_page,,2026-04-30
EVT0029542,S006901,U00131,visit,2026-04-30 17:04:27,1,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,Bengaluru,tablet,email,landing_page,,2026-04-30
EVT0029543,S006901,U00131,view,2026-04-30 17:06:43,2,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,Bengaluru,tablet,email,product_page,,2026-04-30
EVT0029544,S006901,U00131,view,2026-04-30 17:07:24,3,P166,H&M Black Cotton Jacket,Clothing,Jackets,H&M,Bengaluru,tablet,email,product_page,,2026-04-30
EVT0029545,S006901,U00131,add_to_cart,2026-04-30 17:08:31,4,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,Bengaluru,tablet,email,cart,,2026-04-30
EVT0029546,S006901,U00131,checkout_start,2026-04-30 17:10:29,5,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,Bengaluru,tablet,email,checkout,,2026-04-30
EVT0029547,S006901,U00131,checkout_abandon,2026-04-30 17:12:11,6,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,Bengaluru,tablet,email,checkout,,2026-04-30
EVT0029534,S006899,U00328,visit,2026-04-30 17:40:34,1,P061,H&M Black Polyester Shirt,Clothing,Shirts,H&M,Ahmedabad,mobile,organic_search,landing_page,,2026-04-30
EVT0029535,S006899,U00328,view,2026-04-30 17:41:22,2,P061,H&M Black Polyester Shirt,Clothing,Shirts,H&M,Ahmedabad,mobile,organic_search,product_page,,2026-04-30
EVT0029595,S006912,U00362,visit,2026-04-30 17:41:44,1,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,Pune,mobile,direct,landing_page,,2026-04-30
EVT0029596,S006912,U00362,search,2026-04-30 17:42:06,2,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,Pune,mobile,direct,search_results,sports t-shirt,2026-04-30
EVT0029536,S006899,U00328,view,2026-04-30 17:42:14,3,P189,H&M Red Polyester Shirt,Clothing,Shirts,H&M,Ahmedabad,mobile,organic_search,product_page,,2026-04-30
EVT0029537,S006899,U00328,add_to_cart,2026-04-30 17:43:21,4,P061,H&M Black Polyester Shirt,Clothing,Shirts,H&M,Ahmedabad,mobile,organic_search,cart,,2026-04-30
EVT0029597,S006912,U00362,view,2026-04-30 17:45:02,3,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,Pune,mobile,direct,product_page,,2026-04-30
EVT0029538,S006899,U00328,checkout_start,2026-04-30 17:45:18,5,P061,H&M Black Polyester Shirt,Clothing,Shirts,H&M,Ahmedabad,mobile,organic_search,checkout,,2026-04-30
EVT0029539,S006899,U00328,purchase,2026-04-30 17:45:46,6,P061,H&M Black Polyester Shirt,Clothing,Shirts,H&M,Ahmedabad,mobile,organic_search,confirmation,,2026-04-30
EVT0029598,S006912,U00362,view,2026-04-30 17:46:59,4,P002,Nike Yoga Mat,Sports,Equipment,Nike,Pune,mobile,direct,product_page,,2026-04-30
EVT0029418,S006874,U00036,visit,2026-04-30 17:59:04,1,P139,UrbanCo Wooden Chair Large,Home,Furniture,UrbanCo,Hyderabad,mobile,social,landing_page,,2026-04-30
EVT0029419,S006874,U00036,search,2026-04-30 17:59:37,2,P139,UrbanCo Wooden Chair Large,Home,Furniture,UrbanCo,Hyderabad,mobile,social,search_results,sofa set,2026-04-30
EVT0029420,S006874,U00036,view,2026-04-30 18:01:07,3,P139,UrbanCo Wooden Chair Large,Home,Furniture,UrbanCo,Hyderabad,mobile,social,product_page,,2026-04-30
EVT0029421,S006874,U00036,view,2026-04-30 18:02:59,4,P178,UrbanCo Metal Sofa Small,Home,Furniture,UrbanCo,Hyderabad,mobile,social,product_page,,2026-04-30
EVT0029493,S006891,U00697,visit,2026-04-30 18:21:24,1,P104,OnePlus Galaxy S21 128GB Black,Electronics,Smartphone,OnePlus,Delhi,mobile,email,landing_page,,2026-04-30
EVT0029494,S006891,U00697,search,2026-04-30 18:22:22,2,P104,OnePlus Galaxy S21 128GB Black,Electronics,Smartphone,OnePlus,Delhi,mobile,email,search_results,phone accessories,2026-04-30
EVT0029495,S006891,U00697,view,2026-04-30 18:25:22,3,P104,OnePlus Galaxy S21 128GB Black,Electronics,Smartphone,OnePlus,Delhi,mobile,email,product_page,,2026-04-30
EVT0029496,S006891,U00697,add_to_cart,2026-04-30 18:26:02,4,P104,OnePlus Galaxy S21 128GB Black,Electronics,Smartphone,OnePlus,Delhi,mobile,email,cart,,2026-04-30
EVT0029497,S006891,U00697,checkout_start,2026-04-30 18:27:48,5,P104,OnePlus Galaxy S21 128GB Black,Electronics,Smartphone,OnePlus,Delhi,mobile,email,checkout,,2026-04-30
EVT0029498,S006891,U00697,purchase,2026-04-30 18:29:10,6,P104,OnePlus Galaxy S21 128GB Black,Electronics,Smartphone,OnePlus,Delhi,mobile,email,confirmation,,2026-04-30
EVT0029433,S006878,U00719,visit,2026-04-30 18:39:18,1,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,Pune,tablet,email,landing_page,,2026-04-30
EVT0029434,S006878,U00719,search,2026-04-30 18:40:25,2,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,Pune,tablet,email,search_results,graphic t-shirt,2026-04-30
EVT0029435,S006878,U00719,view,2026-04-30 18:41:35,3,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,Pune,tablet,email,product_page,,2026-04-30
EVT0029553,S006904,U00332,visit,2026-04-30 18:42:42,1,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,H&M,Hyderabad,mobile,direct,landing_page,,2026-04-30
EVT0029436,S006878,U00719,add_to_cart,2026-04-30 18:43:10,4,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,Pune,tablet,email,cart,,2026-04-30
EVT0029554,S006904,U00332,search,2026-04-30 18:43:19,2,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,H&M,Hyderabad,mobile,direct,search_results,winter jacket,2026-04-30
EVT0029437,S006878,U00719,checkout_start,2026-04-30 18:44:12,5,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,Pune,tablet,email,checkout,,2026-04-30
EVT0029555,S006904,U00332,view,2026-04-30 18:44:37,3,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,H&M,Hyderabad,mobile,direct,product_page,,2026-04-30
EVT0029438,S006878,U00719,purchase,2026-04-30 18:44:57,6,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,Pune,tablet,email,confirmation,,2026-04-30
